Rank,Youtuber,Subscribers,Video Views,Category,Title,Uploads,Country,Abbreviation,Channel_Type,Video_Views_Rank,Country_Rank,Channel_Type_Rank,Video_Views_For_The_Last_30_Days,Lowest_Monthly_Earnings,Highest_Monthly_Earnings,Lowest_Yearly_Earnings,Highest_Yearly_Earnings,Subscribers_For_Last_30_Days,Created_Year,Created_Month,Created_Date,Gross Tertiary Education Enrollment (%),Population,Unemployment Rate,Urban_Population,Latitude,Longitude
602,sagar kalra (Shorts),16000000,6543629679.0,People & Blogs,sagar kalra (Shorts),453,Unknown,Unknown,People,921,0,39,74062000.0,18500.0,296200.0,222200.0,3600000.0,200000,1970-01-01 00:00:00.000002017,Jun,30,0.0,0,0.0,0,0.0,0.0
603,wifistudy,16000000,3018032423.0,Education,wifistudy by Unacademy,52144,India,IN,Education,2855,94,30,14287000.0,3600.0,57100.0,42900.0,685800.0,0,1970-01-01 00:00:00.000002014,Jul,26,28.1,1366417754,5.36,471031528,20.593684,78.96288
604,Antrax,16000000,3029872908.0,Gaming,Antrax,687,Mexico,MX,Games,2844,23,42,4698000.0,1200.0,18800.0,14100.0,225500.0,0,1970-01-01 00:00:00.000002015,May,25,40.2,126014024,3.42,102626859,23.634501,-102.552784
605,Enes Batur,16000000,9786595271.0,Gaming,enesbatur,0,Unknown,Unknown,Games,4057944,0,7360,0.0,0.0,0.0,0.0,0.0,11,1970-01-01 00:00:00.000002007,Mar,4,0.0,0,0.0,0,0.0,0.0
606,Totoy kids - Espaï¿½ï,16000000,5997599089.0,Film & Animation,Totoy kids - Espaï¿½ï,344,Mexico,MX,Film,1048,23,31,112393000.0,28100.0,449600.0,337200.0,5400000.0,200000,1970-01-01 00:00:00.000002017,Sep,7,40.2,126014024,3.42,102626859,23.634501,-102.552784
607,ýýýýýýýýýý,15900000,1845329502.0,People & Blogs,Kung Fu Padla,0,Russia,RU,Games,4057944,3309,5665,0.0,0.0,0.0,0.0,0.0,10,1970-01-01 00:00:00.000002017,May,27,81.9,144373535,4.59,107683889,61.52401,105.318756
608,DopeLyrics,15900000,9962188084.0,Music,DopeLyrics,2035,United States,US,Music,444,142,120,9915000.0,2500.0,39700.0,29700.0,475900.0,0,1970-01-01 00:00:00.000002016,Jun,9,88.2,328239523,14.7,270663028,37.09024,-95.712891
609,jeffreestar,15900000,2609358468.0,Howto & Style,jeffreestar,433,United States,US,Howto,3474,142,20,2006000.0,502.0,8000.0,6000.0,96300.0,0,1970-01-01 00:00:00.000002006,Feb,14,88.2,328239523,14.7,270663028,37.09024,-95.712891
610,Lyna,15900000,6534326412.0,Gaming,Lyna,4906,Argentina,AR,Games,919,12,43,64085000.0,16000.0,256300.0,192300.0,3100000.0,200000,1970-01-01 00:00:00.000002014,Sep,8,90.0,44938712,9.79,41339571,-38.416097,-63.616672
611,MK MUSIC,15900000,9198986881.0,Music,MK MUSIC,5105,Brazil,BR,Music,516,33,120,136388000.0,34100.0,545600.0,409200.0,6500000.0,100000,1970-01-01 00:00:00.000002010,Jan,18,51.3,212559417,12.08,183241641,-14.235004,-51.92528
612,Unspeakable,15900000,9052367553.0,Gaming,Unspeakable,796,United States,US,People,530,142,40,164895000.0,41200.0,659600.0,494700.0,7900000.0,200000,1970-01-01 00:00:00.000002016,May,1,88.2,328239523,14.7,270663028,37.09024,-95.712891
613,Camilo,15900000,6802382479.0,Music,Camilo,132,Colombia,CO,Music,871,8,120,59890000.0,15000.0,239600.0,179700.0,2900000.0,100000,1970-01-01 00:00:00.000002010,Jul,29,55.3,50339443,9.71,40827302,4.570868,-74.297333
614,Dear Sir,15800000,1349288771.0,Education,Dear Sir,633,India,IN,Education,8066,95,31,24056000.0,6000.0,96200.0,72200.0,1200000.0,200000,1970-01-01 00:00:00.000002016,Dec,13,28.1,1366417754,5.36,471031528,20.593684,78.96288
615,Narendra Modi,15800000,3392918989.0,News & Politics,Narendra Modi,20679,India,IN,News,2406,96,15,185969000.0,46500.0,743900.0,557900.0,8900000.0,700000,1970-01-01 00:00:00.000002007,Oct,26,28.1,1366417754,5.36,471031528,20.593684,78.96288
616,Arif muhammad,15800000,4122634467.0,People & Blogs,Arif muhammad,542,Indonesia,ID,Comedy,1816,22,26,71870000.0,18000.0,287500.0,215600.0,3400000.0,100000,1970-01-01 00:00:00.000002017,Jan,18,36.3,270203917,4.69,151509724,-0.789275,113.921327
617,Rotten Tomatoes Trailers,15800000,13116313599.0,Film & Animation,Rotten Tomatoes Trailers,10441,United States,US,Film,285,143,32,25738000.0,6400.0,103000.0,77200.0,1200000.0,100000,1970-01-01 00:00:00.000002011,Apr,1,88.2,328239523,14.7,270663028,37.09024,-95.712891
618,Volga Video,15700000,9787697838.0,Film & Animation,Volga Video,16874,India,IN,Entertainment,463,97,139,51315000.0,12800.0,205300.0,153900.0,2500000.0,0,1970-01-01 00:00:00.000002012,Mar,23,28.1,1366417754,5.36,471031528,20.593684,78.96288
619,DM - Desi Melodies,15700000,5914071870.0,Music,DM - Desi Melodies,79,India,IN,Music,1071,97,121,141842000.0,35500.0,567400.0,425500.0,6800000.0,300000,1970-01-01 00:00:00.000002017,Jul,8,28.1,1366417754,5.36,471031528,20.593684,78.96288
620,MY FAMILY,15700000,6153495609.0,Unknown,My Family,150,Singapore,SG,People,731590,1203,3244,939647.0,235.0,3800.0,2800.0,45100.0,800,1970-01-01 00:00:00.000002019,Dec,3,84.8,5703569,4.11,5703569,1.352083,103.819836
621,Team Films Bhojpuri,15700000,6626563508.0,Music,Team Films Bhojpuri,19703,India,IN,Music,902,97,121,30744000.0,7700.0,123000.0,92200.0,1500000.0,0,1970-01-01 00:00:00.000002014,Jul,18,28.1,1366417754,5.36,471031528,20.593684,78.96288
622,Zee Music Classic,15700000,5558051295.0,Music,Zee Music Classic,1640,India,IN,Music,1174,97,121,86450000.0,21600.0,345800.0,259300.0,4100000.0,100000,1970-01-01 00:00:00.000002014,May,20,28.1,1366417754,5.36,471031528,20.593684,78.96288
623,Prime Video India,15700000,8696631898.0,Entertainment,Prime Video India,7090,United States,US,Entertainment,569,144,139,335111000.0,83800.0,1300000.0,1000000.0,16100000.0,1200000,1970-01-01 00:00:00.000002016,Oct,3,88.2,328239523,14.7,270663028,37.09024,-95.712891
624,Caeli YT,15600000,1511794214.0,Entertainment,Caeli YT,483,Mexico,MX,Entertainment,7440,24,140,62551000.0,0.0,0.0,0.0,0.0,0,1970-01-01 00:00:00.000002010,Sep,22,40.2,126014024,3.42,102626859,23.634501,-102.552784
625,Kuplinov ï¿½ï¿½ï¿,15600000,6862529416.0,Gaming,Kuplinov ï¿½ï¿½ï¿,6623,Unknown,Unknown,Games,863,0,44,98660000.0,24700.0,394600.0,296000.0,4700000.0,200000,1970-01-01 00:00:00.000002012,Dec,23,0.0,0,0.0,0,0.0,0.0
626,Linus Tech Tips,15600000,7172386509.0,Science & Technology,Linus Tech Tips,6542,Canada,CA,Tech,802,7,11,88224000.0,22100.0,352900.0,264700.0,4200000.0,100000,1970-01-01 00:00:00.000002008,Nov,25,68.9,36991981,5.56,30628482,56.130366,-106.346771
627,Juliana Baltar,15600000,3869457097.0,Entertainment,Juliana Baltar,2019,Brazil,BR,Entertainment,2002,34,140,56218000.0,14100.0,224900.0,168700.0,2700000.0,100000,1970-01-01 00:00:00.000002010,May,9,51.3,212559417,12.08,183241641,-14.235004,-51.92528
628,5-Minute Crafts FAMILY,15600000,6165757696.0,People & Blogs,5-Minute Crafts FAMILY,4245,United States,US,Howto,1005,145,21,27382000.0,6800.0,109500.0,82100.0,1300000.0,0,1970-01-01 00:00:00.000002018,Dec,13,88.2,328239523,14.7,270663028,37.09024,-95.712891
629,Blippi Espaï¿½ï,15500000,8984089026.0,People & Blogs,Blippi Espaï¿½ï,598,Mexico,MX,Education,538,24,32,90012000.0,22500.0,360000.0,270000.0,4300000.0,100000,1970-01-01 00:00:00.000002017,Jan,13,40.2,126014024,3.42,102626859,23.634501,-102.552784
630,Super Senya,15500000,5070970714.0,Entertainment,Super Senya,0,Unknown,Unknown,Unknown,4057944,0,0,0.0,0.0,0.0,0.0,0.0,0,1970-01-01 00:00:00.000002017,Jul,27,0.0,0,0.0,0,0.0,0.0
631,Katakit Baby TV,15500000,6386271870.0,Music,Katakit Baby TV,220,Saudi Arabia,SA,Music,954,4,122,90914000.0,22700.0,363700.0,272700.0,4400000.0,200000,1970-01-01 00:00:00.000002010,Jul,26,68.0,34268528,5.93,28807838,23.885942,45.079162
632,Infobells Bangla,15500000,7776706184.0,Education,Infobells Bangla,359,India,IN,Education,687,98,32,167888000.0,42000.0,671600.0,503700.0,8100000.0,300000,1970-01-01 00:00:00.000002016,Jun,13,28.1,1366417754,5.36,471031528,20.593684,78.96288
633,ýýýýýýýý ýý ýýýýýýýý,15500000,8265129639.0,Shows,ýýýýýýýý ýý ýýýýýýýý,1021,Saudi Arabia,SA,Film,619,4,33,135036000.0,33800.0,540100.0,405100.0,6500000.0,300000,1970-01-01 00:00:00.000002017,May,16,68.0,34268528,5.93,28807838,23.885942,45.079162
634,Henrique e Juliano,15500000,14619523361.0,Music,Henrique e Juliano,325,Brazil,BR,Music,236,35,123,163678000.0,40900.0,654700.0,491000.0,7900000.0,0,1970-01-01 00:00:00.000002009,Jun,27,51.3,212559417,12.08,183241641,-14.235004,-51.92528
635,Mr DegrEE,15500000,12880388253.0,Science & Technology,MrDegree,0,United States,US,Entertainment,4057944,5048,4453,0.0,0.0,0.0,0.0,0.0,10,1970-01-01 00:00:00.000002016,Mar,2,88.2,328239523,14.7,270663028,37.09024,-95.712891
636,Kashvi Adlakha,15500000,12714141740.0,Entertainment,Kashvi Adlakha,1525,India,IN,Entertainment,300,99,141,139123000.0,34800.0,556500.0,417400.0,6700000.0,200000,1970-01-01 00:00:00.000002017,Apr,9,28.1,1366417754,5.36,471031528,20.593684,78.96288
637,Talking Tom & Friends,15500000,6396049701.0,Entertainment,Talking Tom & Friends,417,United States,US,Film,956,146,34,27375000.0,6800.0,109500.0,82100.0,1300000.0,0,1970-01-01 00:00:00.000002010,Oct,14,88.2,328239523,14.7,270663028,37.09024,-95.712891
638,ýýýýýýýý ýýýýýýýýýýýýýý ýýýý 5 ýýýýýýýýýý,15500000,4499826716.0,Howto & Style,ýýýýýýýý ýýýýýýýýýýýýýý ýýýý 5 ýýýýýýýýýý,5183,Egypt,EG,Howto,1597,1,22,32916000.0,8200.0,131700.0,98700.0,1600000.0,100000,1970-01-01 00:00:00.000002017,Dec,8,35.2,100388073,10.76,42895824,26.820553,30.802498
639,Harsh Beniwal,15400000,1781226000.0,Comedy,Harsh Beniwal,165,India,IN,Comedy,5724,100,27,27963000.0,7000.0,111900.0,83900.0,1300000.0,100000,1970-01-01 00:00:00.000002015,May,6,28.1,1366417754,5.36,471031528,20.593684,78.96288
640,FFUNTV,15400000,11513738907.0,Gaming,FFUNTV,379,United Arab Emirates,AE,Entertainment,349,6,141,80172000.0,20000.0,320700.0,240500.0,3800000.0,200000,1970-01-01 00:00:00.000002018,Jul,18,36.8,9770529,2.35,8479744,23.424076,53.847818
641,Mobile Legends: Bang Bang,15400000,1543608082.0,Gaming,Mobile Legends: Bang Bang,1647,United States,US,Games,6793,147,45,55369000.0,13800.0,221500.0,166100.0,2700000.0,100000,1970-01-01 00:00:00.000002016,Jul,14,88.2,328239523,14.7,270663028,37.09024,-95.712891
642,Roman Atwood Vlogs,15400000,5469103954.0,People & Blogs,Roman Atwood Vlogs,1756,United States,US,People,1201,147,42,1583000.0,396.0,6300.0,4700.0,76000.0,0,1970-01-01 00:00:00.000002013,Aug,12,88.2,328239523,14.7,270663028,37.09024,-95.712891
643,Mrwhosetheboss,15400000,3736069980.0,Science & Technology,Mrwhosetheboss,1577,United Kingdom,GB,Tech,2083,24,12,167697000.0,41900.0,670800.0,503100.0,8000000.0,400000,1970-01-01 00:00:00.000002011,Apr,20,60.0,66834405,3.85,55908316,55.378051,-3.435973
644,Genierock,15400000,14564170905.0,Music,Genierock,1725,Thailand,TH,Music,239,11,124,82798000.0,20700.0,331200.0,248400.0,4000000.0,100000,1970-01-01 00:00:00.000002008,Mar,9,49.3,69625582,0.75,35294600,15.870032,100.992541
645,zayn,15400000,4909687948.0,Music,zayn,21,United States,US,Music,1401,147,124,36790000.0,9200.0,147200.0,110400.0,1800000.0,100000,1970-01-01 00:00:00.000002016,Jan,26,88.2,328239523,14.7,270663028,37.09024,-95.712891
646,Kerajinan 5-Menit,15400000,4750420071.0,People & Blogs,Kerajinan 5-Menit,4186,Indonesia,ID,Howto,1461,23,23,19740000.0,4900.0,79000.0,59200.0,947500.0,0,1970-01-01 00:00:00.000002018,Nov,21,36.3,270203917,4.69,151509724,-0.789275,113.921327
647,FC Barcelona,15300000,2656528205.0,Sports,FC Barcelona,10988,Spain,ES,Sports,3356,11,9,84867000.0,21200.0,339500.0,254600.0,4100000.0,200000,1970-01-01 00:00:00.000002006,Feb,6,88.9,47076781,13.96,37927409,40.463667,-3.74922
648,Dave and Ava - Nursery Rhymes and Baby Songs,15300000,10714145606.0,Education,Dave and Ava - Nursery Rhymes and Baby Songs,851,United States,US,Education,390,148,33,77053000.0,19300.0,308200.0,231200.0,3700000.0,0,1970-01-01 00:00:00.000002014,Dec,4,88.2,328239523,14.7,270663028,37.09024,-95.712891
649,LOKESH GAMER,15300000,1640078055.0,Gaming,LOKESH GAMER,1397,India,IN,Games,6356,101,46,5920000.0,1500.0,23700.0,17800.0,284200.0,0,1970-01-01 00:00:00.000002017,Nov,16,28.1,1366417754,5.36,471031528,20.593684,78.96288
650,ILYA BORZOV,15300000,9938811455.0,People & Blogs,ILYA BORZOV,2175,Russia,RU,People,441,8,42,475565000.0,118900.0,1900000.0,1400000.0,22800000.0,800000,1970-01-01 00:00:00.000002021,Apr,1,81.9,144373535,4.59,107683889,61.52401,105.318756
651,Mazhavil Manorama,15300000,16545966132.0,Entertainment,Mazhavil Manorama,87864,India,IN,Entertainment,175,100,142,361483000.0,90400.0,1400000.0,1100000.0,17400000.0,300000,1970-01-01 00:00:00.000002011,Oct,31,28.1,1366417754,5.36,471031528,20.593684,78.96288
652,Pokï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,15200000,857725714.0,People & Blogs,Pokï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,194,India,IN,Film,13929,100,35,65380000.0,16300.0,261500.0,196100.0,3100000.0,1300000,1970-01-01 00:00:00.000002017,Oct,15,28.1,1366417754,5.36,471031528,20.593684,78.96288
653,The MriDul,15200000,4503880875.0,Comedy,The MriDul,106,India,IN,Comedy,1593,102,28,98329000.0,24600.0,393300.0,295000.0,4700000.0,200000,1970-01-01 00:00:00.000002015,Mar,14,28.1,1366417754,5.36,471031528,20.593684,78.96288
654,Niana Guerrero,15200000,1491452935.0,Entertainment,Niana Guerrero,443,Philippines,PH,Entertainment,7153,6,144,9980000.0,2500.0,39900.0,29900.0,479000.0,0,1970-01-01 00:00:00.000002013,Apr,11,35.5,108116615,2.15,50975903,12.879721,121.774017
655,SRK MUSIC,15200000,6391679636.0,Music,SRK MUSIC,5056,India,IN,Music,955,102,126,57809000.0,14500.0,231200.0,173400.0,2800000.0,200000,1970-01-01 00:00:00.000002012,Mar,16,28.1,1366417754,5.36,471031528,20.593684,78.96288
656,Sony LIV,15200000,7151683497.0,Entertainment,Sony LIV,11099,India,IN,Entertainment,794,102,144,210909000.0,52700.0,843600.0,632700.0,10100000.0,300000,1970-01-01 00:00:00.000002014,May,2,28.1,1366417754,5.36,471031528,20.593684,78.96288
657,T-Series Hamaar Bhojpuri,15200000,7564652648.0,Entertainment,T-Series Hamaar Bhojpuri,9862,India,IN,Music,728,101,125,105978000.0,26500.0,423900.0,317900.0,5100000.0,200000,1970-01-01 00:00:00.000002011,Nov,1,28.1,1366417754,5.36,471031528,20.593684,78.96288
658,Oyuncak Avï¿,15200000,8333387785.0,Entertainment,Oyuncak Avï¿,654,Turkey,TR,Entertainment,615,5,144,4427000.0,1100.0,17700.0,13300.0,212500.0,0,1970-01-01 00:00:00.000002014,Dec,29,23.9,83429615,13.49,63097818,38.963745,35.243322
659,CNN,15200000,14198154095.0,News & Politics,CNN,160405,United States,US,News,247,148,16,187006000.0,46800.0,748000.0,561000.0,9000000.0,100000,1970-01-01 00:00:00.000002005,Oct,2,88.2,328239523,14.7,270663028,37.09024,-95.712891
660,NDTV India,15200000,6624168155.0,News & Politics,NDTV India,91704,India,IN,News,900,101,16,49662000.0,12400.0,198600.0,149000.0,2400000.0,100000,1970-01-01 00:00:00.000002008,Jan,19,28.1,1366417754,5.36,471031528,20.593684,78.96288
661,It's Mamix,15100000,1777072487.0,People & Blogs,It's Mamix,210,United States,US,People,5778,150,44,15984000.0,4000.0,63900.0,48000.0,767200.0,0,1970-01-01 00:00:00.000002017,Feb,1,88.2,328239523,14.7,270663028,37.09024,-95.712891
662,Kim Loaiza,15100000,1576633086.0,Music,Kim Loaiza,18,Unknown,Unknown,Music,6655,0,127,26053000.0,6500.0,104200.0,78200.0,1300000.0,100000,1970-01-01 00:00:00.000002019,Jan,18,0.0,0,0.0,0,0.0,0.0
663,Daftar Populer,15100000,2143140898.0,Education,Daftar Populer,3810,Indonesia,ID,Entertainment,4520,24,144,17231000.0,4300.0,68900.0,51700.0,827100.0,100000,1970-01-01 00:00:00.000002017,Jan,16,36.3,270203917,4.69,151509724,-0.789275,113.921327
664,Musas,15100000,2400037562.0,Howto & Style,Jordi Sala,159,Andorra,AD,People,3889418,504,7615,86.0,0.02,0.34,0.26,4.0,0,1970-01-01 00:00:00.000002006,Mar,12,0.0,0,0.0,0,0.0,0.0
665,Ranz Kyle,15100000,1760131384.0,People & Blogs,Ranz Kyle,533,Philippines,PH,Entertainment,5849,7,145,12376000.0,3100.0,49500.0,37100.0,594000.0,0,1970-01-01 00:00:00.000002008,Apr,27,35.5,108116615,2.15,50975903,12.879721,121.774017
666,PowerfulJRE,15100000,3060202847.0,People & Blogs,PowerfulJRE,1037,United States,US,People,2796,149,43,43409000.0,10900.0,173600.0,130200.0,2100000.0,200000,1970-01-01 00:00:00.000002013,Jan,12,88.2,328239523,14.7,270663028,37.09024,-95.712891
667,Mariale,15100000,2761547758.0,Howto & Style,Mariale,2618,United States,US,Entertainment,3241,150,145,11956000.0,3000.0,47800.0,35900.0,573900.0,0,1970-01-01 00:00:00.000002010,Jan,6,88.2,328239523,14.7,270663028,37.09024,-95.712891
668,Makiman131,15100000,4236036141.0,Gaming,Makiman131,2997,Spain,ES,Entertainment,1760,12,145,5972000.0,1500.0,23900.0,17900.0,286600.0,0,1970-01-01 00:00:00.000002013,Feb,12,88.9,47076781,13.96,37927409,40.463667,-3.74922
669,Hongyu ASMR ï¿½ï¿½,15100000,4967784343.0,People & Blogs,Hongyu ASMR ï¿½ï¿½ï,1,Unknown,Unknown,People,4057925,0,7694,0.0,0.0,0.0,0.0,0.0,0,1970-01-01 00:00:00.000002021,Mar,16,0.0,0,0.0,0,0.0,0.0
670,Mohamed Ramadan I ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,15100000,5324913850.0,People & Blogs,Mohamed Ramadan I ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,753,Egypt,EG,Entertainment,1242,2,145,46060000.0,11500.0,184200.0,138200.0,2200000.0,100000,1970-01-01 00:00:00.000002014,Oct,31,35.2,100388073,10.76,42895824,26.820553,30.802498
671,EdisonPts,15100000,6668507856.0,Gaming,EdisonPts,3733,Russia,RU,Games,894,10,47,95603000.0,23900.0,382400.0,286800.0,4600000.0,100000,1970-01-01 00:00:00.000002013,Jun,24,81.9,144373535,4.59,107683889,61.52401,105.318756
672,BIGBANG,15100000,7857371770.0,Music,BIGBANG,776,South Korea,KR,Music,680,13,127,40806000.0,10200.0,163200.0,122400.0,2000000.0,0,1970-01-01 00:00:00.000002005,Oct,10,94.3,51709098,4.15,42106719,35.907757,127.766922
673,Rubï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,15100000,9477021288.0,Comedy,Rubï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,921,Argentina,AR,Comedy,491,13,28,512343000.0,128100.0,2000000.0,1500000.0,24600000.0,700000,1970-01-01 00:00:00.000002016,Aug,2,90.0,44938712,9.79,41339571,-38.416097,-63.616672
674,ABS-CBN News,15100000,10489367372.0,News & Politics,ABS-CBN News,209520,Philippines,PH,News,404,7,17,181644000.0,45400.0,726600.0,544900.0,8700000.0,100000,1970-01-01 00:00:00.000002009,Oct,22,35.5,108116615,2.15,50975903,12.879721,121.774017
675,Chapitosiki,15100000,13897932103.0,Entertainment,Chapitosiki,2717,Russia,RU,Entertainment,256,9,143,713509000.0,178400.0,2900000.0,2100000.0,34200000.0,700000,1970-01-01 00:00:00.000002020,Jan,24,81.9,144373535,4.59,107683889,61.52401,105.318756
676,AdeleVEVO,15100000,12413869881.0,Music,AdeleVEVO,52,United Kingdom,GB,Music,309,25,127,84750000.0,21200.0,339000.0,254300.0,4100000.0,100000,1970-01-01 00:00:00.000002009,Oct,15,60.0,66834405,3.85,55908316,55.378051,-3.435973
677,MoreAliA,15000000,4352427049.0,Gaming,MoreAliA,2324,United Kingdom,GB,Games,1663,25,47,250995000.0,62700.0,1000000.0,753000.0,12000000.0,600000,1970-01-01 00:00:00.000002013,May,6,60.0,66834405,3.85,55908316,55.378051,-3.435973
678,Chetan Monga Vlogs,15000000,9924103188.0,People & Blogs,Chetan Monga Vlogs,899,India,IN,People,457,104,45,113572000.0,28400.0,454300.0,340700.0,5500000.0,400000,1970-01-01 00:00:00.000002014,Aug,17,28.1,1366417754,5.36,471031528,20.593684,78.96288
679,Little Angel - Mï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,15000000,8897705695.0,Entertainment,Little Angel - Mï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,795,Brazil,BR,Education,548,36,34,145478000.0,36400.0,581900.0,436400.0,7000000.0,0,1970-01-01 00:00:00.000002018,Jan,26,51.3,212559417,12.08,183241641,-14.235004,-51.92528
680,League of Legends,15000000,7159750970.0,Gaming,League of Legends,1362,United States,US,Games,805,151,48,43133000.0,10800.0,172500.0,129400.0,2100000.0,0,1970-01-01 00:00:00.000002009,Feb,9,88.2,328239523,14.7,270663028,37.09024,-95.712891
681,TheRichest,15000000,2730879024.0,Education,Therichest,0,United States,US,Games,4057944,7692,7445,0.0,0.0,0.0,0.0,0.0,0,1970-01-01 00:00:00.000002006,May,25,88.2,328239523,14.7,270663028,37.09024,-95.712891
682,XpressTV,15000000,4008801873.0,Entertainment,XpressTV,724,Mexico,MX,Entertainment,1907,26,146,33880000.0,8500.0,135500.0,101600.0,1600000.0,100000,1970-01-01 00:00:00.000002014,Nov,17,40.2,126014024,3.42,102626859,23.634501,-102.552784
683,PlayStation,15000000,4741434420.0,Gaming,PlayStation,20292,United States,US,Games,1469,151,48,41789000.0,10400.0,167200.0,125400.0,2000000.0,100000,1970-01-01 00:00:00.000002005,Dec,16,88.2,328239523,14.7,270663028,37.09024,-95.712891
684,Kwebbelkop,15000000,6889304306.0,Gaming,Kwebbelkop,5198,United States,US,Film,857,151,37,29724000.0,7400.0,118900.0,89200.0,1400000.0,100000,1970-01-01 00:00:00.000002008,Apr,2,88.2,328239523,14.7,270663028,37.09024,-95.712891
685,Republic Bharat,15000000,7536093065.0,News & Politics,Gyani Beast,206,India,IN,News,1145576,2573,1992,998.0,0.25,4.0,3.0,48.0,0,1970-01-01 00:00:00.000002018,Aug,16,28.1,1366417754,5.36,471031528,20.593684,78.96288
686,THE BROWN SIBLINGS,15000000,8658553456.0,Entertainment,THE BROWN SIBLINGS,965,India,IN,Entertainment,577,103,145,102357000.0,25600.0,409400.0,307100.0,4900000.0,200000,1970-01-01 00:00:00.000002016,Oct,9,28.1,1366417754,5.36,471031528,20.593684,78.96288
687,Sony Music South,15000000,9978734160.0,Music,Sony Music South,2726,India,IN,Music,439,103,127,242185000.0,60500.0,968700.0,726600.0,11600000.0,300000,1970-01-01 00:00:00.000002014,Aug,6,28.1,1366417754,5.36,471031528,20.593684,78.96288
688,BigSchool,15000000,9996133066.0,Gaming,Big School,68,Unknown,Unknown,Film,4056600,0,5289,0.0,0.0,0.0,0.0,0.0,0,1970-01-01 00:00:00.000002020,Dec,2,0.0,0,0.0,0,0.0,0.0
689,Ray William Johnson,15000000,10239836582.0,Entertainment,Ray William Johnson,1803,United States,US,Comedy,423,151,29,312858000.0,78200.0,1300000.0,938600.0,15000000.0,200000,1970-01-01 00:00:00.000002008,May,26,88.2,328239523,14.7,270663028,37.09024,-95.712891
